season,team,lg,salary,player_id,normalized salary,salary_cap,2022 salary
1995,DEN,NBA,1059500,packro01,0.06636807817589577,15964000,30651995.0
1996,WAS,NBA,1304000,packro01,0.05669565217391304,23000000,42906004.0
1997,BKN,NBA,2700000,packro01,0.11082379017362394,24363000,44402880.0
1998,DAL,NBA,3240000,packro01,0.1204460966542751,26900000,48285994.0
1999,DAL,NBA,3780000,packro01,0.126,30000000,52688773.0
2000,DAL,NBA,4050000,packro01,0.11911764705882352,34000000,57763864.0
2001,DEN,NBA,4320000,packro01,0.12169014084507042,35500000,58657395.0
2004,BKN,NBA,965610,packro01,0.022025775547445257,43840000,67907202.0
1991,CLE,NBA,120000,paddige01,0.010108668182966895,11871000,25499592.0
1993,OKC,NBA,190000,paddige01,0.013571428571428571,14000000,28354756.0
2000,UTA,NBA,679800,padgesc01,0.019994117647058822,34000000,57763864.0
2001,UTA,NBA,730800,padgesc01,0.020585915492957747,35500000,58657395.0
2002,UTA,NBA,781680,padgesc01,0.018392470588235295,42500000,69132284.0
2003,UTA,NBA,612435,padgesc01,0.015207841871321796,40271000,64048956.0
2004,HOU,NBA,688679,padgesc01,0.015708918795620436,43840000,67907202.0
2005,HOU,NBA,807546,padgesc01,0.018407704581718715,43870000,65719039.0
2006,BKN,NBA,1670000,padgesc01,0.03373737373737374,49500000,71839551.0
2007,MEM,NBA,932015,padgesc01,0.017540510021642985,53135000,74973988.0
2007,BKN,NBA,563302,padgesc01,0.010601336219064646,53135000,74973988.0
2022,DET,NBA,53176,paigeja01,0.0004730371661892647,112414000,112414000.0
2017,UTA,NBA,125000,paigema01,0.0013277673326747607,94143000,112368348.0
2018,CHA,NBA,0,paigema01,0.0,99093000,115455294.0
2000,MEM,NBA,301875,palacmi01,0.008878676470588235,34000000,57763864.0
2001,BOS,NBA,316969,palacmi01,0.008928704225352113,35500000,58657395.0
2002,BOS,NBA,690000,palacmi01,0.01623529411764706,42500000,69132284.0
2003,CLE,NBA,750000,palacmi01,0.01862382359514291,40271000,64048956.0
2004,TOR,NBA,688679,palacmi01,0.015708918795620436,43840000,67907202.0
2005,TOR,NBA,807546,palacmi01,0.018407704581718715,43870000,65719039.0
2006,UTA,NBA,1400000,palacmi01,0.028282828282828285,49500000,71839551.0
2022,DET,NBA,53176,palmetr01,0.0004730371661892647,112414000,112414000.0
1991,UTA,NBA,225000,palmewa01,0.018953752843062926,11871000,25499592.0
1992,UTA,NBA,275000,palmewa01,0.022,12500000,26061180.0
1993,DAL,NBA,140000,palmewa01,0.01,14000000,28354756.0
2022,CLE,NBA,1669178,pangoke01,0.014848488622413579,112414000,112414000.0
2000,LAL,NBA,5000,pankoan01,0.00014705882352941175,34000000,57763864.0
2017,SAC,NBA,2202240,papagge01,0.023392498645677322,94143000,112368348.0
2018,SAC,NBA,2301360,papagge01,0.02322424389210136,99093000,115455294.0
2018,POR,NBA,259556,papagge01,0.002619317207068108,99093000,115455294.0
2019,SAC,NBA,2000400,papagge01,0.01963698475493035,101869000,116573245.0
2015,HOU,NBA,4800000,papanko01,0.07611194799016888,63065000,77841847.0
2016,DEN,NBA,350000,papanko01,0.005,70000000,85323721.0
2003,LAL,NBA,349458,pargoja01,0.008677658861215267,40271000,64048956.0
2004,LAL,NBA,563679,pargoja01,0.012857641423357664,43840000,67907202.0
2005,CHI,NBA,695046,pargoja01,0.01584330977889218,43870000,65719039.0
2006,CHI,NBA,895248,pargoja01,0.018085818181818182,49500000,71839551.0
2007,NOP,NBA,1000000,pargoja01,0.018819986826009223,53135000,74973988.0
2008,NOP,NBA,1830000,pargoja01,0.032895919467912996,55630000,75594893.0
2010,CHI,NBA,2000000,pargoja01,0.03466204506065858,57700000,77414680.0
2012,ATL,NBA,1223166,pargoja01,0.021073082489146164,58044000,73970553.0
2013,ATL,NBA,165487,pargoja01,0.002851061263868789,58044000,72903264.0
2013,WAS,NBA,115122,pargoja01,0.0019833574529667147,58044000,72903264.0
2014,CHA,NBA,1399507,pargoja01,0.02385021898805365,58679000,72519787.0
2015,CHA,NBA,1448490,pargoja01,0.022968207405058273,63065000,77841847.0
2012,MEM,NBA,1000000,pargoje01,0.017228309558266142,58044000,73970553.0
2013,CLE,NBA,762195,pargoje01,0.013131331403762663,58044000,72903264.0
2013,PHI,NBA,443867,pargoje01,0.007647078078698918,58044000,72903264.0
2020,GSW,NBA,91557,pargoje01,0.000838894997251237,109140000,123384194.0
1985,BOS,NBA,700000,parisro01,0.19444444444444445,3600000,9793069.0
1986,BOS,NBA,700000,parisro01,0.1653673517599811,4233000,11298280.0
1988,BOS,NBA,2038333,parisro01,0.33068348475016224,6164000,15248702.0
1989,BOS,NBA,2038333,parisro01,0.28184914269911504,7232000,17069461.0
1990,BOS,NBA,2000000,parisro01,0.20403999183840033,9802000,21950887.0
1991,BOS,NBA,2500000,parisro01,0.2105972538118103,11871000,25499592.0
1992,BOS,NBA,3000000,parisro01,0.24,12500000,26061180.0
1993,BOS,NBA,3513000,parisro01,0.25092857142857145,14000000,28354756.0
1994,BOS,NBA,4000000,parisro01,0.26359143327841844,15175000,29954782.0
1995,CHA,NBA,1925000,parisro01,0.12058381358055625,15964000,30651995.0
1996,CHA,NBA,2500000,parisro01,0.10869565217391304,23000000,42906004.0
1997,CHI,NBA,1000000,parisro01,0.04104584821245331,24363000,44402880.0
1998,CHI,NBA,1150000,parisro01,0.04275092936802974,26900000,48285994.0
1998,PHI,NBA,754080,parkean01,0.02803271375464684,26900000,48285994.0
1999,PHI,NBA,867120,parkean01,0.028904,30000000,52688773.0
2000,ORL,NBA,980280,parkean01,0.028831764705882352,34000000,57763864.0
2007,TOR,NBA,4150000,parkean01,0.07810294532793827,53135000,74973988.0
2008,TOR,NBA,4350000,parkean01,0.07819521840733418,55630000,75594893.0
2009,TOR,NBA,4550000,parkean01,0.07753919563735515,58680000,80023973.0
2010,CLE,NBA,2644230,parkean01,0.045827209705372615,57700000,77414680.0
2011,CLE,NBA,2855700,parkean01,0.04919888360554062,58044000,75491545.0
2012,CLE,NBA,2250000,parkean01,0.03876369650609882,58044000,73970553.0
2015,MIL,NBA,4930560,parkeja01,0.07818219297550147,63065000,77841847.0
2016,MIL,NBA,5152440,parkeja01,0.07360628571428571,70000000,85323721.0
2017,MIL,NBA,5374320,parkeja01,0.05708677225072496,94143000,112368348.0
2018,MIL,NBA,6782392,parkeja01,0.06844471355191588,99093000,115455294.0
2019,WAS,NBA,20000000,parkeja01,0.1963305814330169,101869000,116573245.0
2020,SAC,NBA,6500000,parkeja01,0.059556532893531244,109140000,123384194.0
2021,SAC,NBA,6500000,parkeja01,0.059556532893531244,109140000,117838496.0
2021,BOS,NBA,430729,parkeja01,0.0039465732087227414,109140000,117838496.0
2022,BOS,NBA,1168288,parkeja01,0.010392726884551746,112414000,112414000.0
2003,CLE,NBA,349458,parkesm01,0.008677658861215267,40271000,64048956.0
2005,DET,NBA,695046,parkesm01,0.01584330977889218,43870000,65719039.0
2006,LAL,NBA,745248,parkesm01,0.015055515151515151,49500000,71839551.0
2007,LAL,NBA,798112,parkesm01,0.015020457325679871,53135000,74973988.0
2008,MIA,NBA,2250000,parkesm01,0.04044580262448319,55630000,75594893.0
2009,MIA,NBA,1660000,parkesm01,0.02828902522154056,58680000,80023973.0
2002,SAS,NBA,744480,parketo01,0.017517176470588234,42500000,69132284.0
2003,SAS,NBA,800400,parketo01,0.01987534454073651,40271000,64048956.0
2004,SAS,NBA,856200,parketo01,0.019530109489051095,43840000,67907202.0
2005,SAS,NBA,1545441,parketo01,0.035227741053111467,43870000,65719039.0
2006,SAS,NBA,8400000,parketo01,0.1696969696969697,49500000,71839551.0
2007,SAS,NBA,9450000,parketo01,0.17784887550578715,53135000,74973988.0
2008,SAS,NBA,10500000,parketo01,0.1887470789142549,55630000,75594893.0
2009,SAS,NBA,11550000,parketo01,0.19683026584867075,58680000,80023973.0
2010,SAS,NBA,12600000,parketo01,0.21837088388214904,57700000,77414680.0
2011,SAS,NBA,13500000,parketo01,0.23258217903659292,58044000,75491545.0
2012,SAS,NBA,12500000,parketo01,0.2153538694783268,58044000,73970553.0
2013,SAS,NBA,12500000,parketo01,0.2153538694783268,58044000,72903264.0
2014,SAS,NBA,12500000,parketo01,0.21302339849009014,58679000,72519787.0
2015,SAS,NBA,12500000,parketo01,0.19820819789106478,63065000,77841847.0
2016,SAS,NBA,13437500,parketo01,0.19196428571428573,70000000,85323721.0
2017,SAS,NBA,14445313,parketo01,0.15344011769329638,94143000,112368348.0
2018,SAS,NBA,15453126,parketo01,0.15594568738457812,99093000,115455294.0
2019,CHA,NBA,5000000,parketo01,0.049082645358254226,101869000,116573245.0
1996,DAL,NBA,971000,parksch02,0.042217391304347825,23000000,42906004.0
1997,MIN,NBA,1117000,parksch02,0.04584821245331035,24363000,44402880.0
1998,MIN,NBA,1262640,parksch02,0.04693828996282528,26900000,48285994.0
1999,MEM,NBA,2000000,parksch02,0.06666666666666667,30000000,52688773.0
2000,MEM,NBA,1925000,parksch02,0.05661764705882353,34000000,57763864.0
2001,LAC,NBA,2100000,parksch02,0.059154929577464786,35500000,58657395.0
2002,SAS,NBA,715850,parksch02,0.016843529411764705,42500000,69132284.0
2003,LAC,NBA,824935,parksch02,0.020484591889945617,40271000,64048956.0
2004,GSW,NBA,228946,parksch02,0.005222308394160584,43840000,67907202.0
2012,HOU,NBA,850000,parsoch01,0.014644063124526221,58044000,73970553.0
2013,HOU,NBA,888250,parsoch01,0.0153030459651299,58044000,72903264.0
2014,HOU,NBA,926500,parsoch01,0.01578929429608548,58679000,72519787.0
2015,DAL,NBA,14700000,parsoch01,0.23309284071989217,63065000,77841847.0
2016,DAL,NBA,15361500,parsoch01,0.21945,70000000,85323721.0
2017,MEM,NBA,22116750,parsoch01,0.23492718523947612,94143000,112368348.0
2018,MEM,NBA,23112004,parsoch01,0.23323548585672046,99093000,115455294.0
2019,MEM,NBA,24107258,parsoch01,0.23664959899478744,101869000,116573245.0
2020,ATL,NBA,25102511,parsoch01,0.23000284955103537,109140000,123384194.0
2020,GSW,NBA,898310,pascher01,0.008230804471321239,109140000,123384194.0
2021,GSW,NBA,1517981,pascher01,0.013908566978193147,109140000,117838496.0
2022,UTA,NBA,1782621,pascher01,0.01585764228654794,112414000,112414000.0
2020,WAS,NBA,482144,pasecan01,0.004417665383910574,109140000,123384194.0
2021,WAS,NBA,374297,pasecan01,0.003429512552684625,109140000,117838496.0
1999,MIN,NBA,287500,pattean01,0.009583333333333333,30000000,52688773.0
2000,MIN,NBA,385000,pattean01,0.011323529411764706,34000000,57763864.0
2001,MIN,NBA,498500,pattean01,0.014042253521126761,35500000,58657395.0
2016,ATL,NBA,525093,pattela01,0.007501328571428572,70000000,85323721.0
2017,ATL,NBA,128623,pattela01,0.001366251341045006,94143000,112368348.0
2017,SAC,NBA,100000,pattela01,0.0010622138661398085,94143000,112368348.0
2011,HOU,NBA,1823280,pattepa01,0.031412032251395494,58044000,75491545.0
2012,HOU,NBA,1959960,pattepa01,0.03376679760181931,58044000,73970553.0
2013,SAC,NBA,2096760,pattepa01,0.03612363034939012,58044000,72903264.0
2014,SAC,NBA,3105302,pattepa01,0.052920158830245916,58679000,72519787.0
2015,TOR,NBA,5831326,pattepa01,0.0924653294220249,63065000,77841847.0
2016,TOR,NBA,6268675,pattepa01,0.0895525,70000000,85323721.0
2017,TOR,NBA,6050000,pattepa01,0.06426393890145841,94143000,112368348.0
2018,OKC,NBA,5192000,pattepa01,0.05239522468791943,99093000,115455294.0
2019,OKC,NBA,5451600,pattepa01,0.05351578988701175,101869000,116573245.0
2020,LAC,NBA,2331593,pattepa01,0.02136332233828111,109140000,123384194.0
2020,OKC,NBA,737067,pattepa01,0.006753408466190215,109140000,123384194.0
2021,LAC,NBA,3077704,pattepa01,0.02819959684808503,109140000,117838496.0
2021,OKC,NBA,737067,pattepa01,0.006753408466190215,109140000,117838496.0
2022,OKC,NBA,737066,pattepa01,0.0065567100183251195,112414000,112414000.0
1999,LAL,NBA,628500,patteru01,0.02095,30000000,52688773.0
2000,OKC,NBA,900000,patteru01,0.026470588235294117,34000000,57763864.0
2001,OKC,NBA,990000,patteru01,0.027887323943661974,35500000,58657395.0
2002,POR,NBA,4538000,patteru01,0.10677647058823529,42500000,69132284.0
2003,POR,NBA,4991800,patteru01,0.12395520349631248,40271000,64048956.0
2004,POR,NBA,5445600,patteru01,0.12421532846715329,43840000,67907202.0
2005,POR,NBA,5899400,patteru01,0.13447458399817644,43870000,65719039.0
2006,POR,NBA,6353200,patteru01,0.12834747474747474,49500000,71839551.0
2007,MIL,NBA,6807000,patteru01,0.12810765032464477,53135000,74973988.0
2008,LAC,NBA,304897,patteru01,0.005480801725687579,55630000,75594893.0
2018,MIN,NBA,2247480,pattoju01,0.02268051224607187,99093000,115455294.0
2019,PHI,NBA,2667600,pattoju01,0.026186572951535796,101869000,116573245.0
2020,DAL,NBA,1620564,pattoju01,0.014848488180318857,109140000,123384194.0
2020,LAC,NBA,183115,pattoju01,0.001677799157045996,109140000,123384194.0
2021,HOU,NBA,0,pattoju01,0.0,109140000,117838496.0
2017,PHI,NBA,155000,paulbr01,0.0016464314925167033,94143000,112368348.0
2018,SAS,NBA,815615,paulbr01,0.008230803386717528,99093000,115455294.0
2006,NOP,NBA,3144240,paulch01,0.06352,49500000,71839551.0
2007,NOP,NBA,3380160,paulch01,0.06361456666980334,53135000,74973988.0
2008,NOP,NBA,3615960,paulch01,0.06500017975912277,55630000,75594893.0
2009,NOP,NBA,4574189,paulch01,0.07795141445126108,58680000,80023973.0
2010,NOP,NBA,13520500,paulch01,0.23432409012131716,57700000,77414680.0
2011,NOP,NBA,14940153,paulch01,0.2573935807318586,58044000,75491545.0
2012,LAC,NBA,16359805,paulch01,0.2818517848528702,58044000,73970553.0
2013,LAC,NBA,17779458,paulch01,0.30631000620219145,58044000,72903264.0
2014,LAC,NBA,18668431,paulch01,0.3181450092878202,58679000,72519787.0
2015,LAC,NBA,20068563,paulch01,0.31822029651946404,63065000,77841847.0
2016,LAC,NBA,21468696,paulch01,0.3066956571428571,70000000,85323721.0
2017,LAC,NBA,22868827,paulch01,0.2429158514175244,94143000,112368348.0
2018,HOU,NBA,24599495,paulch01,0.24824654617379632,99093000,115455294.0
2019,HOU,NBA,35654150,paulch01,0.35,101869000,116573245.0
2020,OKC,NBA,38506482,paulch01,0.35281731720725673,109140000,123384194.0
2021,PHX,NBA,41358814,paulch01,0.37895193329668314,109140000,117838496.0
2022,PHX,NBA,30800000,paulch01,0.273987225790382,112414000,112414000.0
2004,UTA,NBA,1107960,pavloal01,0.025272810218978103,43840000,67907202.0
2005,CLE,NBA,1191000,pavloal01,0.027148392979256895,43870000,65719039.0
2006,CLE,NBA,1274160,pavloal01,0.02574060606060606,49500000,71839551.0
2007,CLE,NBA,1962206,pavloal01,0.03692869106991625,53135000,74973988.0
2008,CLE,NBA,4250000,pavloal01,0.07639762717957936,55630000,75594893.0
2009,CLE,NBA,4500000,pavloal01,0.07668711656441718,58680000,80023973.0
2010,MIN,NBA,1500000,pavloal01,0.025996533795493933,57700000,77414680.0
2010,PHX,NBA,1250000,pavloal01,0.021663778162911613,57700000,77414680.0
2011,DAL,NBA,134863,pavloal01,0.002323461511956447,58044000,75491545.0
2011,NOP,NBA,67432,pavloal01,0.0011617393701330025,58044000,75491545.0
2012,BOS,NBA,1223166,pavloal01,0.021073082489146164,58044000,73970553.0
2013,POR,NBA,1232713,pavloal01,0.021237561160498932,58044000,72903264.0
1986,POR,NBA,500000,paxsoji02,0.11811953697141507,4233000,11298280.0
1988,BOS,NBA,875000,paxsoji02,0.1419532770927969,6164000,15248702.0
1989,BOS,NBA,400000,paxsoji02,0.05530973451327434,7232000,17069461.0
1992,BOS,NBA,225000,paxsoji02,0.018,12500000,26061180.0
1985,SAS,NBA,102000,paxsojo01,0.028333333333333332,3600000,9793069.0
1986,CHI,NBA,175000,paxsojo01,0.041341837939995275,4233000,11298280.0
1988,CHI,NBA,285000,paxsojo01,0.046236210253082416,6164000,15248702.0
1989,CHI,NBA,325000,paxsojo01,0.044939159292035395,7232000,17069461.0
1991,CHI,NBA,385000,paxsojo01,0.03243197708701879,11871000,25499592.0
1992,CHI,NBA,1600000,paxsojo01,0.128,12500000,26061180.0
1993,CHI,NBA,1200000,paxsojo01,0.08571428571428572,14000000,28354756.0
1994,CHI,NBA,800000,paxsojo01,0.05271828665568369,15175000,29954782.0
2015,MIN,NBA,1855320,paynead01,0.029419170696900025,63065000,77841847.0
2016,MIN,NBA,1938840,paynead01,0.027697714285714287,70000000,85323721.0
2017,MIN,NBA,2022240,paynead01,0.021480513686625666,94143000,112368348.0
2018,ORL,NBA,0,paynead01,0.0,99093000,115455294.0
2016,OKC,NBA,2021520,payneca01,0.028878857142857144,70000000,85323721.0
2017,CHI,NBA,2112480,payneca01,0.022439055479430228,94143000,112368348.0
2018,CHI,NBA,2203440,payneca01,0.022236081257000998,99093000,115455294.0
2019,CHI,NBA,3263295,payneca01,0.032034230236872845,101869000,116573245.0
2019,CLE,NBA,177062,payneca01,0.001738134270484642,101869000,116573245.0
2020,PHX,NBA,196288,payneca01,0.0017984973428623785,109140000,123384194.0
2020,TOR,NBA,150000,payneca01,0.0013743815283122594,109140000,123384194.0
2021,PHX,NBA,1977011,payneca01,0.018114449331134323,109140000,117838496.0
2022,PHX,NBA,6500000,payneca01,0.057821979468749445,112414000,112414000.0
1991,PHI,NBA,400000,payneke01,0.033695560609889645,11871000,25499592.0
1992,PHI,NBA,410000,payneke01,0.0328,12500000,26061180.0
1993,PHI,NBA,500000,payneke01,0.03571428571428571,14000000,28354756.0
2015,ORL,NBA,2397840,paytoel01,0.03802172361848886,63065000,77841847.0
2016,ORL,NBA,2505720,paytoel01,0.035796,70000000,85323721.0
2017,ORL,NBA,2613600,paytoel01,0.027762021605430037,94143000,112368348.0
2018,PHX,NBA,3332340,paytoel01,0.033628409675759134,99093000,115455294.0
2019,NOP,NBA,3000000,paytoel01,0.029449587214952538,101869000,116573245.0
2020,NYK,NBA,8000000,paytoel01,0.07330034817665385,109140000,123384194.0
2021,NYK,NBA,5767000,paytoel01,0.05284038849184534,109140000,117838496.0
2022,PHX,NBA,2239544,paytoel01,0.019922287259594,112414000,112414000.0
1991,OKC,NBA,1685000,paytoga01,0.14194254906916015,11871000,25499592.0
1992,OKC,NBA,1883000,paytoga01,0.15064,12500000,26061180.0
1993,OKC,NBA,2183000,paytoga01,0.15592857142857142,14000000,28354756.0
1994,OKC,NBA,2383000,paytoga01,0.15703459637561779,15175000,29954782.0
1995,OKC,NBA,2583300,paytoga01,0.1618203457780005,15964000,30651995.0
1996,OKC,NBA,2783000,paytoga01,0.121,23000000,42906004.0
1997,OKC,NBA,10212000,paytoga01,0.4191602019455732,24363000,44402880.0
1998,OKC,NBA,10514688,paytoga01,0.39088059479553905,26900000,48285994.0
1999,OKC,NBA,8715000,paytoga01,0.2905,30000000,52688773.0
2000,OKC,NBA,11020473,paytoga01,0.3241315588235294,34000000,57763864.0
2001,OKC,NBA,12200000,paytoga01,0.3436619718309859,35500000,58657395.0
2002,OKC,NBA,12926493,paytoga01,0.30415277647058825,42500000,69132284.0
2003,OKC,NBA,12636117,paytoga01,0.3137770852474485,40271000,64048956.0
2004,LAL,NBA,4917000,paytoga01,0.11215784671532847,43840000,67907202.0
2005,BOS,NBA,5408700,paytoga01,0.12328926373375883,43870000,65719039.0
2006,MIA,NBA,1138500,paytoga01,0.023,49500000,71839551.0
2007,MIA,NBA,1178348,paytoga01,0.022176493836454314,53135000,74973988.0
2017,HOU,NBA,543471,paytoga02,0.005772824320448679,94143000,112368348.0
2017,MIL,NBA,35166,paytoga02,0.0003735381281667251,94143000,112368348.0
2018,LAL,NBA,0,paytoga02,0.0,99093000,115455294.0
2018,MIL,NBA,0,paytoga02,0.0,99093000,115455294.0
2019,WAS,NBA,85458,paytoga02,0.0008389009414051379,101869000,116573245.0
2020,WAS,NBA,1090781,paytoga02,0.00999432838555983,109140000,123384194.0
2021,GSW,NBA,233894,paytoga02,0.0021430639545537843,109140000,117838496.0
2022,GSW,NBA,1939350,paytoga02,0.017251854751187574,112414000,112414000.0
2008,WAS,NBA,1345800,pecheol01,0.024191982743124212,55630000,75594893.0
2009,WAS,NBA,1446720,pecheol01,0.02465439672801636,58680000,80023973.0
2010,MIN,NBA,1547640,pecheol01,0.02682218370883882,57700000,77414680.0
1993,LAL,NBA,700000,peelean01,0.05,14000000,28354756.0
1994,LAL,NBA,910000,peelean01,0.059967051070840195,15175000,29954782.0
1995,LAL,NBA,1120000,peelean01,0.07015785517414182,15964000,30651995.0
1996,LAL,NBA,1330000,peelean01,0.05782608695652174,23000000,42906004.0
1997,MEM,NBA,1540000,peelean01,0.0632106062471781,24363000,44402880.0
1998,MEM,NBA,2012500,peelean01,0.07481412639405205,26900000,48285994.0
1999,MIN,NBA,2254000,peelean01,0.07513333333333333,30000000,52688773.0
2000,MIN,NBA,2495500,peelean01,0.07339705882352941,34000000,57763864.0
2001,MIN,NBA,2740000,peelean01,0.0771830985915493,35500000,58657395.0
2002,MIN,NBA,2978500,peelean01,0.07008235294117647,42500000,69132284.0
2003,MIN,NBA,3350812,peelean01,0.08320657545131732,40271000,64048956.0
2004,SAC,NBA,1070000,peelean01,0.024406934306569344,43840000,67907202.0
2005,WAS,NBA,1600000,peelean01,0.03647139275131069,43870000,65719039.0
2011,MIN,NBA,4000000,pekovni01,0.06891323823306457,58044000,75491545.0
2012,MIN,NBA,4503600,pekovni01,0.0775894149266074,58044000,73970553.0
2013,MIN,NBA,4837200,pekovni01,0.08333677899524498,58044000,72903264.0
2014,MIN,NBA,12100000,pekovni01,0.20620664973840727,58679000,72519787.0
2015,MIN,NBA,12100000,pekovni01,0.1918655355585507,63065000,77841847.0
2016,MIN,NBA,12100000,pekovni01,0.17285714285714285,70000000,85323721.0
2017,MIN,NBA,12100000,pekovni01,0.12852787780291683,94143000,112368348.0
2020,PHI,NBA,350189,pelleno01,0.003208621953454279,109140000,123384194.0
2021,NYK,NBA,698040,pelleno01,0.006395821880153931,109140000,117838496.0
2021,BKN,NBA,217845,pelleno01,0.0019960142935678943,109140000,117838496.0
2021,SAC,NBA,99020,pelleno01,0.0009072750595565329,109140000,117838496.0
2022,BOS,NBA,95930,pelleno01,0.0008533634600672514,112414000,112414000.0
2022,UTA,NBA,95930,pelleno01,0.0008533634600672514,112414000,112414000.0
2001,LAL,NBA,316969,penbemi01,0.008928704225352113,35500000,58657395.0
2002,LAL,NBA,28405,penbemi01,0.0006683529411764706,42500000,69132284.0
2010,POR,NBA,457588,pendeje02,0.00793046793760832,57700000,77414680.0
2012,IND,NBA,1500000,pendeje02,0.025842464337399215,58044000,73970553.0
2013,IND,NBA,1500000,pendeje02,0.025842464337399215,58044000,72903264.0
2014,SAS,NBA,1750000,pendeje02,0.029823275788612623,58679000,72519787.0
2015,SAS,NBA,1828750,pendeje02,0.028997859351462776,63065000,77841847.0
2016,LAC,NBA,317232,pendeje02,0.004531885714285714,70000000,85323721.0
2004,MIA,NBA,8950,penneki01,0.00020415145985401459,43840000,67907202.0
1994,SAC,NBA,150000,peplomi01,0.009884678747940691,15175000,29954782.0
1997,GSW,NBA,247500,peplomi01,0.010158847432582194,24363000,44402880.0
1989,CHI,NBA,425000,perduwi01,0.05876659292035398,7232000,17069461.0
1991,CHI,NBA,450000,perduwi01,0.03790750568612585,11871000,25499592.0
1992,CHI,NBA,500000,perduwi01,0.04,12500000,26061180.0
1993,CHI,NBA,625000,perduwi01,0.044642857142857144,14000000,28354756.0
1994,CHI,NBA,1200000,perduwi01,0.07907742998352553,15175000,29954782.0
1995,CHI,NBA,1056225,perduwi01,0.06616292909045352,15964000,30651995.0
1996,SAS,NBA,1340000,perduwi01,0.058260869565217394,23000000,42906004.0
1997,SAS,NBA,1544000,perduwi01,0.0633747896400279,24363000,44402880.0
1998,SAS,NBA,1987500,perduwi01,0.07388475836431227,26900000,48285994.0
1999,SAS,NBA,4373000,perduwi01,0.14576666666666666,30000000,52688773.0
2000,CHI,NBA,5300000,perduwi01,0.15588235294117647,34000000,57763864.0
2001,POR,NBA,2250000,perduwi01,0.06338028169014084,35500000,58657395.0
2002,LAC,NBA,1320000,perduwi01,0.031058823529411764,42500000,69132284.0
2004,BOS,NBA,814320,perkike01,0.018574817518248174,43840000,67907202.0
2005,BOS,NBA,875400,perkike01,0.01995441075906086,43870000,65719039.0
2006,BOS,NBA,936480,perkike01,0.01891878787878788,49500000,71839551.0
2007,BOS,NBA,1689409,perkike01,0.03179465512374141,53135000,74973988.0
2008,BOS,NBA,4480912,perkike01,0.08054848103541255,55630000,75594893.0
2009,BOS,NBA,4578880,perkike01,0.07803135650988412,58680000,80023973.0
2010,BOS,NBA,4250000,perkike01,0.07365684575389948,57700000,77414680.0
2011,OKC,NBA,4640208,perkike01,0.07994293983874302,58044000,75491545.0
2012,OKC,NBA,7123626,perkike01,0.12272803390531321,58044000,73970553.0
2013,OKC,NBA,7800531,perkike01,0.13438996278685136,58044000,72903264.0
2014,OKC,NBA,8477437,perkike01,0.14447139521805075,58679000,72519787.0
2015,UTA,NBA,9654342,perkike01,0.15308557837152145,63065000,77841847.0
2015,CLE,NBA,434547,perkike01,0.006890462221517482,63065000,77841847.0
2016,NOP,NBA,1499200,perkike01,0.021417142857142857,70000000,85323721.0
2018,CLE,NBA,13156,perkike01,0.00013276417103125348,99093000,115455294.0
1985,DAL,NBA,500000,perkisa01,0.1388888888888889,3600000,9793069.0
1986,DAL,NBA,585000,perkisa01,0.13819985825655565,4233000,11298280.0
1988,DAL,NBA,755000,perkisa01,0.12248539909149903,6164000,15248702.0
1989,DAL,NBA,755000,perkisa01,0.10439712389380532,7232000,17069461.0
1991,LAL,NBA,1970000,perkisa01,0.16595063600370652,11871000,25499592.0
1992,LAL,NBA,2507000,perkisa01,0.20056,12500000,26061180.0
1993,LAL,NBA,3047000,perkisa01,0.21764285714285714,14000000,28354756.0
1994,OKC,NBA,3587000,perkisa01,0.23637561779242175,15175000,29954782.0
1995,OKC,NBA,4126600,perkisa01,0.25849411175144077,15964000,30651995.0
1996,OKC,NBA,3967000,perkisa01,0.17247826086956522,23000000,42906004.0
1997,OKC,NBA,2730000,perkisa01,0.11205516561999754,24363000,44402880.0
1998,OKC,NBA,3370000,perkisa01,0.12527881040892194,26900000,48285994.0
1999,IND,NBA,1785000,perkisa01,0.0595,30000000,52688773.0
2000,IND,NBA,1925000,perkisa01,0.05661764705882353,34000000,57763864.0
2001,IND,NBA,2250000,perkisa01,0.06338028169014084,35500000,58657395.0
2008,GSW,NBA,1800000,perovko01,0.03235664209958655,55630000,75594893.0
2018,CLE,NBA,0,perralo01,0.0,99093000,115455294.0
1992,LAC,NBA,130000,perryel01,0.0104,12500000,26061180.0
1994,POR,NBA,150000,perryel01,0.009884678747940691,15175000,29954782.0
1995,PHX,NBA,250000,perryel01,0.01566023552994237,15964000,30651995.0
1996,PHX,NBA,2025000,perryel01,0.08804347826086957,23000000,42906004.0
1997,MIL,NBA,2000000,perryel01,0.08209169642490662,24363000,44402880.0
1998,MIL,NBA,2000000,perryel01,0.07434944237918216,26900000,48285994.0
1999,BKN,NBA,2000000,perryel01,0.06666666666666667,30000000,52688773.0
2000,BKN,NBA,2000000,perryel01,0.058823529411764705,34000000,57763864.0
2001,BKN,NBA,1050000,perryel01,0.029577464788732393,35500000,58657395.0
2001,ORL,NBA,94000,perryel01,0.002647887323943662,35500000,58657395.0
2021,BKN,NBA,0,perryre01,0.0,109140000,117838496.0
2022,POR,NBA,188272,perryre01,0.001674809187467753,112414000,112414000.0
2022,IND,NBA,85578,perryre01,0.0007612752859964062,112414000,112414000.0
